Absolute path,Relative path,Class name
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0526.jpg,dataset2\rose_0526.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0527.jpg,dataset2\rose_0527.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0528.jpg,dataset2\rose_0528.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0529.jpg,dataset2\rose_0529.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0530.jpg,dataset2\rose_0530.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0531.jpg,dataset2\rose_0531.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0532.jpg,dataset2\rose_0532.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0533.jpg,dataset2\rose_0533.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0534.jpg,dataset2\rose_0534.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0535.jpg,dataset2\rose_0535.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0536.jpg,dataset2\rose_0536.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0537.jpg,dataset2\rose_0537.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0538.jpg,dataset2\rose_0538.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0539.jpg,dataset2\rose_0539.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0540.jpg,dataset2\rose_0540.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0541.jpg,dataset2\rose_0541.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0542.jpg,dataset2\rose_0542.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0543.jpg,dataset2\rose_0543.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0544.jpg,dataset2\rose_0544.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0545.jpg,dataset2\rose_0545.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0546.jpg,dataset2\rose_0546.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0547.jpg,dataset2\rose_0547.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0548.jpg,dataset2\rose_0548.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0549.jpg,dataset2\rose_0549.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0550.jpg,dataset2\rose_0550.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0551.jpg,dataset2\rose_0551.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0552.jpg,dataset2\rose_0552.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0553.jpg,dataset2\rose_0553.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0554.jpg,dataset2\rose_0554.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0555.jpg,dataset2\rose_0555.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0556.jpg,dataset2\rose_0556.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0557.jpg,dataset2\rose_0557.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0558.jpg,dataset2\rose_0558.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0559.jpg,dataset2\rose_0559.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0560.jpg,dataset2\rose_0560.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0561.jpg,dataset2\rose_0561.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0562.jpg,dataset2\rose_0562.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0563.jpg,dataset2\rose_0563.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0564.jpg,dataset2\rose_0564.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0565.jpg,dataset2\rose_0565.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0566.jpg,dataset2\rose_0566.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0567.jpg,dataset2\rose_0567.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0568.jpg,dataset2\rose_0568.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0569.jpg,dataset2\rose_0569.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0570.jpg,dataset2\rose_0570.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0571.jpg,dataset2\rose_0571.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0572.jpg,dataset2\rose_0572.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0573.jpg,dataset2\rose_0573.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0574.jpg,dataset2\rose_0574.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0575.jpg,dataset2\rose_0575.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0576.jpg,dataset2\rose_0576.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0577.jpg,dataset2\rose_0577.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0578.jpg,dataset2\rose_0578.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0579.jpg,dataset2\rose_0579.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0580.jpg,dataset2\rose_0580.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0581.jpg,dataset2\rose_0581.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0582.jpg,dataset2\rose_0582.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0583.jpg,dataset2\rose_0583.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0584.jpg,dataset2\rose_0584.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0585.jpg,dataset2\rose_0585.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0586.jpg,dataset2\rose_0586.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0587.jpg,dataset2\rose_0587.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0588.jpg,dataset2\rose_0588.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0589.jpg,dataset2\rose_0589.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0590.jpg,dataset2\rose_0590.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0591.jpg,dataset2\rose_0591.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0592.jpg,dataset2\rose_0592.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0593.jpg,dataset2\rose_0593.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0594.jpg,dataset2\rose_0594.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0595.jpg,dataset2\rose_0595.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0596.jpg,dataset2\rose_0596.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0597.jpg,dataset2\rose_0597.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0598.jpg,dataset2\rose_0598.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0599.jpg,dataset2\rose_0599.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0600.jpg,dataset2\rose_0600.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0601.jpg,dataset2\rose_0601.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0602.jpg,dataset2\rose_0602.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0603.jpg,dataset2\rose_0603.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0604.jpg,dataset2\rose_0604.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0605.jpg,dataset2\rose_0605.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0606.jpg,dataset2\rose_0606.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0607.jpg,dataset2\rose_0607.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0608.jpg,dataset2\rose_0608.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0609.jpg,dataset2\rose_0609.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0610.jpg,dataset2\rose_0610.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0611.jpg,dataset2\rose_0611.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0612.jpg,dataset2\rose_0612.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0613.jpg,dataset2\rose_0613.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0614.jpg,dataset2\rose_0614.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0615.jpg,dataset2\rose_0615.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0616.jpg,dataset2\rose_0616.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0617.jpg,dataset2\rose_0617.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0618.jpg,dataset2\rose_0618.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0619.jpg,dataset2\rose_0619.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0620.jpg,dataset2\rose_0620.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0621.jpg,dataset2\rose_0621.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0622.jpg,dataset2\rose_0622.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0623.jpg,dataset2\rose_0623.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0624.jpg,dataset2\rose_0624.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0625.jpg,dataset2\rose_0625.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0626.jpg,dataset2\rose_0626.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0627.jpg,dataset2\rose_0627.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0628.jpg,dataset2\rose_0628.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0629.jpg,dataset2\rose_0629.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0630.jpg,dataset2\rose_0630.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0631.jpg,dataset2\rose_0631.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0632.jpg,dataset2\rose_0632.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0633.jpg,dataset2\rose_0633.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0634.jpg,dataset2\rose_0634.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0635.jpg,dataset2\rose_0635.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0636.jpg,dataset2\rose_0636.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0637.jpg,dataset2\rose_0637.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0638.jpg,dataset2\rose_0638.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0639.jpg,dataset2\rose_0639.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0640.jpg,dataset2\rose_0640.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0641.jpg,dataset2\rose_0641.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0642.jpg,dataset2\rose_0642.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0643.jpg,dataset2\rose_0643.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0644.jpg,dataset2\rose_0644.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0645.jpg,dataset2\rose_0645.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0646.jpg,dataset2\rose_0646.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0647.jpg,dataset2\rose_0647.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0648.jpg,dataset2\rose_0648.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0649.jpg,dataset2\rose_0649.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0650.jpg,dataset2\rose_0650.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0651.jpg,dataset2\rose_0651.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0652.jpg,dataset2\rose_0652.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0653.jpg,dataset2\rose_0653.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0654.jpg,dataset2\rose_0654.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0655.jpg,dataset2\rose_0655.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0656.jpg,dataset2\rose_0656.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0657.jpg,dataset2\rose_0657.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0658.jpg,dataset2\rose_0658.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0659.jpg,dataset2\rose_0659.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0660.jpg,dataset2\rose_0660.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0661.jpg,dataset2\rose_0661.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0662.jpg,dataset2\rose_0662.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0663.jpg,dataset2\rose_0663.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0664.jpg,dataset2\rose_0664.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0665.jpg,dataset2\rose_0665.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0666.jpg,dataset2\rose_0666.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0667.jpg,dataset2\rose_0667.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0668.jpg,dataset2\rose_0668.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0669.jpg,dataset2\rose_0669.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0670.jpg,dataset2\rose_0670.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0671.jpg,dataset2\rose_0671.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0672.jpg,dataset2\rose_0672.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0673.jpg,dataset2\rose_0673.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0674.jpg,dataset2\rose_0674.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0675.jpg,dataset2\rose_0675.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0676.jpg,dataset2\rose_0676.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0677.jpg,dataset2\rose_0677.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0678.jpg,dataset2\rose_0678.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0679.jpg,dataset2\rose_0679.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0680.jpg,dataset2\rose_0680.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0681.jpg,dataset2\rose_0681.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0682.jpg,dataset2\rose_0682.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0683.jpg,dataset2\rose_0683.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0684.jpg,dataset2\rose_0684.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0685.jpg,dataset2\rose_0685.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0686.jpg,dataset2\rose_0686.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0687.jpg,dataset2\rose_0687.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0688.jpg,dataset2\rose_0688.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0689.jpg,dataset2\rose_0689.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0690.jpg,dataset2\rose_0690.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0691.jpg,dataset2\rose_0691.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0692.jpg,dataset2\rose_0692.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0693.jpg,dataset2\rose_0693.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0694.jpg,dataset2\rose_0694.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0695.jpg,dataset2\rose_0695.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0696.jpg,dataset2\rose_0696.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0697.jpg,dataset2\rose_0697.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0698.jpg,dataset2\rose_0698.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0699.jpg,dataset2\rose_0699.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0700.jpg,dataset2\rose_0700.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0701.jpg,dataset2\rose_0701.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0702.jpg,dataset2\rose_0702.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0703.jpg,dataset2\rose_0703.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0704.jpg,dataset2\rose_0704.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0705.jpg,dataset2\rose_0705.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0706.jpg,dataset2\rose_0706.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0707.jpg,dataset2\rose_0707.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0708.jpg,dataset2\rose_0708.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0709.jpg,dataset2\rose_0709.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0710.jpg,dataset2\rose_0710.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0711.jpg,dataset2\rose_0711.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0712.jpg,dataset2\rose_0712.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0713.jpg,dataset2\rose_0713.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0714.jpg,dataset2\rose_0714.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0715.jpg,dataset2\rose_0715.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0716.jpg,dataset2\rose_0716.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0717.jpg,dataset2\rose_0717.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0718.jpg,dataset2\rose_0718.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0719.jpg,dataset2\rose_0719.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0720.jpg,dataset2\rose_0720.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0721.jpg,dataset2\rose_0721.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0722.jpg,dataset2\rose_0722.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0723.jpg,dataset2\rose_0723.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0724.jpg,dataset2\rose_0724.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0725.jpg,dataset2\rose_0725.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0726.jpg,dataset2\rose_0726.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0727.jpg,dataset2\rose_0727.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0728.jpg,dataset2\rose_0728.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0729.jpg,dataset2\rose_0729.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0730.jpg,dataset2\rose_0730.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0731.jpg,dataset2\rose_0731.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0732.jpg,dataset2\rose_0732.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0733.jpg,dataset2\rose_0733.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0734.jpg,dataset2\rose_0734.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0735.jpg,dataset2\rose_0735.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0736.jpg,dataset2\rose_0736.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0737.jpg,dataset2\rose_0737.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0738.jpg,dataset2\rose_0738.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0739.jpg,dataset2\rose_0739.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0740.jpg,dataset2\rose_0740.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0741.jpg,dataset2\rose_0741.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0742.jpg,dataset2\rose_0742.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0743.jpg,dataset2\rose_0743.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0744.jpg,dataset2\rose_0744.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0745.jpg,dataset2\rose_0745.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0746.jpg,dataset2\rose_0746.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0747.jpg,dataset2\rose_0747.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0748.jpg,dataset2\rose_0748.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0749.jpg,dataset2\rose_0749.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0750.jpg,dataset2\rose_0750.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0751.jpg,dataset2\rose_0751.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0752.jpg,dataset2\rose_0752.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0753.jpg,dataset2\rose_0753.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0754.jpg,dataset2\rose_0754.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0755.jpg,dataset2\rose_0755.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0756.jpg,dataset2\rose_0756.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0757.jpg,dataset2\rose_0757.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0758.jpg,dataset2\rose_0758.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0759.jpg,dataset2\rose_0759.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0760.jpg,dataset2\rose_0760.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0761.jpg,dataset2\rose_0761.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0762.jpg,dataset2\rose_0762.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0763.jpg,dataset2\rose_0763.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0764.jpg,dataset2\rose_0764.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0765.jpg,dataset2\rose_0765.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0766.jpg,dataset2\rose_0766.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0767.jpg,dataset2\rose_0767.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0768.jpg,dataset2\rose_0768.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0769.jpg,dataset2\rose_0769.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0770.jpg,dataset2\rose_0770.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0771.jpg,dataset2\rose_0771.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0772.jpg,dataset2\rose_0772.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0773.jpg,dataset2\rose_0773.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0774.jpg,dataset2\rose_0774.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0775.jpg,dataset2\rose_0775.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0776.jpg,dataset2\rose_0776.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0777.jpg,dataset2\rose_0777.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0778.jpg,dataset2\rose_0778.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0779.jpg,dataset2\rose_0779.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0780.jpg,dataset2\rose_0780.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0781.jpg,dataset2\rose_0781.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0782.jpg,dataset2\rose_0782.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0783.jpg,dataset2\rose_0783.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0784.jpg,dataset2\rose_0784.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0785.jpg,dataset2\rose_0785.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0786.jpg,dataset2\rose_0786.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0787.jpg,dataset2\rose_0787.jpg,rose
C:\Users\nikku\Desktop\3labpy\dataset2\rose_0788.jpg,dataset2\rose_0788.jpg,rose
